Nome;Id. B2W;SKU Parceiro;Preço de;Preço por;Qtd. Estoque;Ean;Situação;Motivo Reprovação;mensagem
Mega Bloks Call Of Duty CNC69 CNK31 - Mattel;2069243561;4870000177776B2W;R$ 76,55;R$ 76,55;2;4870000177776;"PUBLICADO;"; ;
Mochila Escolar 11093 Gabriela Pugliesi DMW - MISTA;2069241620;7891301110931B2W;R$ 126,68;R$ 126,68;2;7891301110931;"PUBLICADO;"; ;
Kit De 2 Almofadas Para Cadeiras De Bambu Estampa Única Flores Hibiscos;2069241945;P106907S262B2W;R$ 114,50;R$ 114,50;3; ;"PUBLICADO;"; ;
Mochila Escolar Doutor Estranho Black Grande 48979;2069243465;7891301489792B2W;R$ 77,06;R$ 77,06;1;7891301489792;"PUBLICADO;"; ;
Kit 6 Ômega Kids Equaliv 60 Cápsulas;2069254607;2025446563528B2W;R$ 379,95;R$ 379,95;2;2025446563528;"PUBLICADO;"; ;
Piscina Inflável Splash Fun 1,80m X 63cm - 1400 Litros Mor;2069254711;7896020610526B2W;R$ 219,90;R$ 219,90;3;7896020610526;"PUBLICADO;"; ;
Difusor de Ambientes Capim Limão 250 ML;2069254869;4063078963697B2W;R$ 34,90;R$ 34,90;15;4063078963697;"PUBLICADO;"; ;
Pulseiras - Mix Trio de Pulseiras MARCA MARIA GUAPA;2069236505;P35585S123B2W-0;R$ 18,00;R$ 18,00;9; ;"PUBLICADO;"; ;
Kit Difusor de Ambientes Chá Branco 3x 250 ML;2069238914;4280070090361B2W;R$ 99,46;R$ 99,46;15;4280070090361;"PUBLICADO;"; ;
Carretilha Perfil Alto Magna 600 Marine Sports - Direita;2069251676;7898480925363B2W;R$ 429,90;R$ 429,90;1;7898480925363;"PUBLICADO;"; ;
Difusor de Ambientes Flor de Cerejeira 250 ML;2069252214;4652589862362B2W;R$ 34,90;R$ 34,90;15;4652589862362;"PUBLICADO;"; ;
Mochila Infantil Menininhas Love It Lilas 712041005u - MISTA;2069252812;7898533230826B2W;R$ 146,90;R$ 146,90;1;7898533230826;"PUBLICADO;"; ;
Tênis Olympikus Elegance Masculino;2069253161;P81802S182B2W-0;R$ 159,99;R$ 159,99;1; ;"PUBLICADO;"; ;
Mochila Escolar Costas Juventus Letters Champions 11663 Dmw;2069252986;7891301116636B2W-0;R$ 125,90;R$ 125,90;8;7891301116636;"PUBLICADO;"; ;
Luva Nitrilica Preta C/100 PChurrasco P/ Hambúrguer . tamanho g;2069234171;4064222559131B2W;R$ 88,99;R$ 88,99;60;4064222559131;"PUBLICADO;"; ;
10 Luva Látex Procedimento Com Pó 1000 Unidades Promoção ! tamanho m;2069249189;4064222559124B2W;R$ 680,00;R$ 680,00;30;4064222559124;"PUBLICADO;"; ;
CARREGADOR PORTÁTIL GRANDE POWER BANK 12000 Mah EM COURINO;2069249402;7908271609850B2W;R$ 49,00;R$ 49,00;6;7908271609850;"PUBLICADO;"; ;
Cetoconazol Shampoo Cleartop Anticaspa - Kit 8 Unidades;2069234833;P108656S232B2W;R$ 126,95;R$ 126,95;18; ;"PUBLICADO;"; ;
Mochila Escolar Capricho Florida G Rosa 11882 Dmw;2069242462;7891301118821B2W-0;R$ 136,40;R$ 136,40;6;7891301118821;"PUBLICADO;"; ;
Luva Vinil Sem Pó Sem Talco 100 Unidades;2069242542;P108126S278B2W;R$ 64,99;R$ 64,99;60; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 Clínica de repouso Asilo cuidado idoso Tamanho P;2069243730;P107952S278B2W;R$ 88,99;R$ 88,99;34; ;"PUBLICADO;"; ;
Mochila de Rodinha Infantil Barbie ROCK N Royals Sestini;2069245006;7899650112170B2W-0;R$ 209,90;R$ 209,90;1;7899650112170;"PUBLICADO;"; ;
Mochila de Rodinha Moranguinho Princes Media Ref 6351 Xeryus;2069245284;7899768809245B2W;R$ 167,90;R$ 167,90;1;7899768809245;"PUBLICADO;"; ;
Boia Poltrona Colcha Duo Inflável Mor;2069238391;7896020619406B2W;R$ 89,90;R$ 89,90;1;7896020619406;"PUBLICADO;"; ;
Mochila de Costas juvenil Bad Boy - Xeryus 7403 - MISTA;2069238519;7899768817431B2W;R$ 136,40;R$ 136,40;1;7899768817431;"PUBLICADO;"; ;
Mochila De Rodinha Alice 16 Aventureira 7540 Xeryus;2069238877;7899768819220B2W;R$ 157,40;R$ 157,40;1;7899768819220;"PUBLICADO;"; ;
Mochila Escolar Freedom Amarela - AMARELA;2069240598;7899768817585B2W;R$ 125,90;R$ 125,90;1;7899768817585;"PUBLICADO;"; ;
KIT ÁLCOOL GEL 70 ANTISSÉPTICO 2x 440g;2069254383;4065126589224B2W;R$ 14,99;R$ 14,99;30;4065126589224;"PUBLICADO;"; ;
Kit De 4 Almofadas Para Cadeiras De Bambu Estampa Única Flores Preta E Amarela;2069254501;P107480S262B2W;R$ 189,00;R$ 189,00;2; ;"PUBLICADO;"; ;
Mochila Infantil Escolar Dinossauro Grande 11424 Dmw;2069254762;7891301114243B2W;R$ 104,90;R$ 104,90;2;7891301114243;"PUBLICADO;"; ;
Kit Plástica Capilar Power Realinhamento Térmico 3x1L;2069254615;4034044090259B2W;R$ 227,72;R$ 227,72;15;4034044090259;"PUBLICADO;"; ;
Kit 6x Colartrox Colágeno Hidrolisado Pó Zero Açúcar Lactose*;2069227422;2074556896286B2W;R$ 359,95;R$ 359,95;2;2074556896286;"PUBLICADO;"; ;
Carretilha Marine Sports Titan Pro 6000 Drag 5,5kg Direita;2069243457;P108433S233B2W;R$ 339,90;R$ 339,90;1; ;"PUBLICADO;"; ;
Equaliv Cartliv Colageno Tipo Ii 60 Cápsulas*;2069243895;2045663563286B2W;R$ 139,99;R$ 139,99;2;2045663563286;"PUBLICADO;"; ;
Mochila De Costas Barbie Dreamtopia 64883 - Sestini - ROSA;2069243588;7899864298608B2W;R$ 293,90;R$ 293,90;1;7899864298608;"PUBLICADO;"; ;
Mochila de Rodinha Monster High Scaris 6298100 Sestini;2069245840;7899653201987B2W;R$ 251,90;R$ 251,90;1;7899653201987;"PUBLICADO;"; ;
Colar Coração Preto MARCA MARIA GUAPA;2069246201;P57983S123B2W-0;R$ 39,90;R$ 39,90;16; ;"PUBLICADO;"; ;
Mochila Escolar Ecko Girl Esty107803 - MISTA;2069246640;7899272680064B2W;R$ 104,90;R$ 104,90;4;7899272680064;"PUBLICADO;"; ;
Boia Redonda Inflável Formato De Bichinho P/ Piscina,praia;2069247589;7896020618119B2W;R$ 19,89;R$ 19,89;4;7896020618119;"PUBLICADO;"; ;
Pelucia Beanies Babies Ty Buster Moon Koala 18 Cm Dtc;2069254922;P105040S268B2W;R$ 47,15;R$ 47,15;3; ;"PUBLICADO;"; ;
Mochila Escolar Costas Fortnite Epic Games F02 9181 Xeryus;2069255298;P105585S268B2W-0;R$ 167,90;R$ 167,90;1; ;"PUBLICADO;"; ;
Estilingue Profissional Com Apoio De Pulso;2069239108;7896531901786B2W;R$ 24,90;R$ 24,90;3;7896531901786;"PUBLICADO;"; ;
12 Primuliv (óleo De Borragem, Prímula, Linhaça,vit.e)30cap*;2069239360;3025116563277B2W;R$ 349,95;R$ 349,95;2;3025116563277;"PUBLICADO;"; ;
Forro Para Piscina 5500 Litros Redonda Estrutural - Mor;2069239714;7896020614562B2W;R$ 119,90;R$ 119,90;2;7896020614562;"PUBLICADO;"; ;
Mochila De Rodinha Liga Da Justica 16 Powerful 7180 Xeryus;2069240096;7899768814133B2W;R$ 104,90;R$ 104,90;3;7899768814133;"PUBLICADO;"; ;
kit 3 quadros dinossauros;2069253671;P108951S81B2W;R$ 150,00;R$ 150,00;30; ;"PUBLICADO;"; ;
Colchão Boia Inflável Fashion Lounge Mor;2069254691;7896020618348B2W;R$ 95,90;R$ 95,90;3;7896020618348;"PUBLICADO;"; ;
Kit 2 Caixas Motilex Colágeno 40mg Com 60 Capsulas*;2069254720;2095663563205B2W;R$ 219,95;R$ 219,95;2;2095663563205;"PUBLICADO;"; ;
Cogmax 60 Cápsulas*;2069234884;2035663562525B2W;R$ 99,95;R$ 99,95;2;2035663562525;"PUBLICADO;"; ;
Mochila De Rodinha Fadas 16 Sininho 7040 Xeryus;2069236273;7899768813310B2W;R$ 94,40;R$ 94,40;2;7899768813310;"PUBLICADO;"; ;
Mochila Masculina Preto Notebook Impermeável Anti Furto;2069249664;7908271609614B2W;R$ 74,10;R$ 74,10;11;7908271609614;"PUBLICADO;"; ;
Mochila De Rodinha Shopkins 16 Spk Squad 6820 Xeryus;2069252193;7899768812191B2W;R$ 94,40;R$ 94,40;1;7899768812191;"PUBLICADO;"; ;
Mochila De Rodinha Infantil Jolie Royalty Media Pacific;2069234981;7898533228243B2W-0;R$ 178,40;R$ 178,40;1;7898533228243;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 Esfiha Pizzaria Sushi comida japonesa chinesa Tamanho M;2069235238;P107980S278B2W;R$ 88,99;R$ 88,99;34; ;"PUBLICADO;"; ;
100 Tiras + Monitor On Call Plus + Caneta +100 Lancetas*;2069235570;2035668963426B2W;R$ 169,95;R$ 169,95;2;2035668963426;"PUBLICADO;"; ;
Carretilha Caster 400 Plus 6 Rolamentos esquerda;2069245743;7898480922072B2W;R$ 439,90;R$ 439,90;2;7898480922072;"PUBLICADO;"; ;
Mochila De Costas Toy Story M Dermiwil 60463 - MISTA;2069246084;7891301604638B2W;R$ 209,36;R$ 209,36;1;7891301604638;"PUBLICADO;"; ;
Kit Snorkel: Máscara + Pés de Pato Freestyle - Bel Fix;2069246877;7896777951279B2W;R$ 115,90;R$ 115,90;3;7896777951279;"PUBLICADO;"; ;
Palheta Tradicional Vandoren P/ Sax Alto 2 1/2 - PL0069U;2069246949;P109010S153B2W;R$ 34,90;R$ 34,90;3; ;"PUBLICADO;"; ;
Colar Pingente Coração Arabescado Nude e Dourado Marca MARIA GUAPA;2069247263;P66528S123B2W-0;R$ 37,90;R$ 37,90;8; ;"PUBLICADO;"; ;
Estojo Caixa Isca Marine Sports Ms250 -15 Divisorias;2069241831;7898480924908B2W;R$ 35,90;R$ 35,90;3;7898480924908;"PUBLICADO;"; ;
Shampoo A Seco Tresemme Day 2 75ml Kit 6 Unidades*;2069241988;2035663563454B2W;R$ 120,00;R$ 120,00;2;2035663563454;"PUBLICADO;"; ;
Kit 2 Caixas Equaliv Carbofit 20 Sachês 15g 100% Palatinose*;2069242163;2035665785632B2W;R$ 120,00;R$ 120,00;2;2035665785632;"PUBLICADO;"; ;
Kit 3 Caixas Lipomax Plus 64 Comprimidos Emagrecedor*;2069228177;2063354252745B2W;R$ 219,99;R$ 219,99;2;2063354252745;"PUBLICADO;"; ;
Mochila de Rodinha e Costas Capricho Crinkle Blue DMW 11905;2069228345;7891301119057B2W-0;R$ 346,40;R$ 346,40;1;7891301119057;"PUBLICADO;"; ;
Mochila de Costa Masculina HD Orange Listras;2069228759;7898189130167B2W-0;R$ 157,40;R$ 157,40;1;7898189130167;"PUBLICADO;"; ;
3 X Protetor Solar Nivea Protect Bronze Fps30 200ml G 100ml*;2069244960;2063568795243B2W;R$ 139,95;R$ 139,95;2;2063568795243;"PUBLICADO;"; ;
"Mochila para Notebook 17&quot; USB Unissex";2069255132;7908271609720B2W;R$ 91,76;R$ 91,76;11;7908271609720;"PUBLICADO;"; ;
Mochila de Rodinha e Costas Capricho Crinkle Rosa DMW 11909;2069255642;7891301119095B2W-0;R$ 346,40;R$ 346,40;2;7891301119095;"PUBLICADO;"; ;
Mochila De Costas Grande Barbie 17z 064707 - ROSA;2069256012;7899864415548B2W;R$ 314,90;R$ 314,90;2;7899864415548;"PUBLICADO;"; ;
Cone Chines Ou Hindu 20 Unidades;2069254658;P108442S233B2W;R$ 69,90;R$ 69,90;15; ;"PUBLICADO;"; ;
Mochila Capricho Grande Dmw Com Tampa 2 Bolsos - 48909;2069255175;7891301489099B2W;R$ 176,29;R$ 176,29;3;7891301489099;"PUBLICADO;"; ;
Kit De 4 Almofadas Para Cadeiras De Bambu Estampa Única Flor Azul;2069235553;P106927S262B2W;R$ 189,00;R$ 189,00;2; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 Dentista Odontologia Podóloga podologia Tamanho P;2069236071;P107960S278B2W;R$ 88,99;R$ 88,99;34; ;"PUBLICADO;"; ;
KIT ÁLCOOL GEL 70 ANTISSÉPTICO 3x 500g;2069249533;4064058796236B2W;R$ 22,99;R$ 22,99;30;4064058796236;"PUBLICADO;"; ;
Mochila Infantil Hora De Aventura Grande + Estojo 11121 Dmw;2069250391;7891301111211B2W;R$ 121,16;R$ 121,16;2;7891301111211;"PUBLICADO;"; ;
Mochila de Rodinha Monica Verao Pop Grande Pacific 973L01;2069250833;7899670909927B2W;R$ 94,40;R$ 94,40;3;7899670909927;"PUBLICADO;"; ;
Mochila Escolar Infantil Polly 14Z Media 062954-00 Sestini;2069250972;7899653201796B2W;R$ 188,90;R$ 188,90;1;7899653201796;"PUBLICADO;"; ;
Mochila Infantil De Costas Woof Cachorro Dmw;2069236003;7891301114298B2W-0;R$ 57,65;R$ 57,65;5;7891301114298;"PUBLICADO;"; ;
Colar 3 Camadas Cor Prata com pingentes MARCA MARIA GUAPA;2069237436;P49017S123B2W-0;R$ 32,90;R$ 32,90;9; ;"PUBLICADO;"; ;
Mochila de Costa Dora Teddy Bear Grande Ref.7372 - Xeryus;2069238252;7899768815338B2W;R$ 94,40;R$ 94,40;1;7899768815338;"PUBLICADO;"; ;
Mochila Escolar Costa Coca Cola Denim Pro G Jeans 7842204;2069247482;7899670915027B2W-0;R$ 262,40;R$ 262,40;1;7899670915027;"PUBLICADO;"; ;
KIT ÁLCOOL GEL 70 ANTISSÉPTICO 7x 500g;2069248821;4065216993474B2W;R$ 52,99;R$ 52,99;30;4065216993474;"PUBLICADO;"; ;
Mochila Escolar Avengers 16 Armored 7492;2069248717;7899768818933B2W;R$ 83,27;R$ 83,27;3;7899768818933;"PUBLICADO;"; ;
Mochila De Rodinha Grande Monster High 14y01;2069242551;7896927499224B2W;R$ 242,44;R$ 242,44;2;7896927499224;"PUBLICADO;"; ;
KIT Álcool em Gel Original 4X 1 KILO;2069243668;4064055689036B2W;R$ 64,22;R$ 64,22;30;4064055689036;"PUBLICADO;"; ;
Lysoform Spray Lavanda Kit Com 3 Unidades De 360ml*;2069243721;2024457856285B2W;R$ 99,99;R$ 99,99;2;2024457856285;"PUBLICADO;"; ;
4 Primuliv (óleo De Borragem, Prímula, Linhaça,vit.e)30cap*;2069254877;2037445785665B2W;R$ 120,00;R$ 120,00;2;2037445785665;"PUBLICADO;"; ;
Banheira Piscina Inflável Rosa Infantil 80 Litros Mor;2069229452;7896020617815B2W;R$ 49,90;R$ 49,90;2;7896020617815;"PUBLICADO;"; ;
Mochila De Rodinha Infantil Mickey Grande 16m Plus - Sestini;2069229680;7899653278392B2W;R$ 167,90;R$ 167,90;1;7899653278392;"PUBLICADO;"; ;
Kit De 2 Almofadas Para Cadeiras De Bambu Estampa Única Helicônia Laranja;2069245364;P106911S262B2W;R$ 114,50;R$ 114,50;3; ;"PUBLICADO;"; ;
Mochila de Costas Escolar Juvenil Hang Loose Grande Nytron;2069245541;7899495418710B2W;R$ 146,90;R$ 146,90;1;7899495418710;"PUBLICADO;"; ;
Mochila De Rodinha Vingadores 16 Doomed 7500 Xeryus;2069250331;7899768818988B2W;R$ 104,90;R$ 104,90;3;7899768818988;"PUBLICADO;"; ;
Boia Unicórnio Inflável Médio Piscina Praia Divertida Mor;2069250551;7896020619772B2W;R$ 132,90;R$ 132,90;3;7896020619772;"PUBLICADO;"; ;
Mochila Escolar Costas Red Bull Skate Generation Nortwest;2069251545;7899920768960B2W-0;R$ 173,15;R$ 173,15;2;7899920768960;"PUBLICADO;"; ;
Mochila Capricho Love Purple Dermiwil 10976;2069253111;7891301109768B2W;R$ 187,31;R$ 187,31;1;7891301109768;"PUBLICADO;"; ;
Oculos Nataçao Sport 001897 Mor;2069256215;7896020618973B2W;R$ 22,90;R$ 22,90;8;7896020618973;"PUBLICADO;"; ;
Piscina Infantil 400 Litros 0,33x1,06x1,15m 001000 Mor;2069256442;7896020610007B2W;R$ 189,90;R$ 189,90;3;7896020610007;"PUBLICADO;"; ;
Inflador (bomba) Pistão Ação Dupla;2069256645;7896020618881B2W;R$ 42,90;R$ 42,90;6;7896020618881;"PUBLICADO;"; ;
Bolsa De Metal - Disney Frozen - Intek;2069256784;4893825025121B2W;R$ 73,40;R$ 73,40;2;4893825025121;"PUBLICADO;"; ;
Mochila Infantil Costas Baby Shark Plush Media 9043 Xeryus;2069266894;P105594S268B2W-0;R$ 115,40;R$ 115,40;6; ;"PUBLICADO;"; ;
Mochila Escolar Infantil Judy 15Y Sestini - ROSA;2069240491;7899653224252B2W;R$ 157,40;R$ 157,40;1;7899653224252;"PUBLICADO;"; ;
Perfume La Vie Belle Feminino (contratipo) 100ml;2069255360;4578595690235B2W;R$ 99,99;R$ 99,99;15;4578595690235;"PUBLICADO;"; ;
Mochila De Rodinha G Star Wars 18M sestini 65083-00 037712;2069236353;7899864318603B2W;R$ 104,99;R$ 104,99;3;7899864318603;"PUBLICADO;"; ;
Mochila de Rodinha Liga da Justica Powerful Media 7181Xeryus;2069236388;7899768814140B2W;R$ 94,40;R$ 94,40;1;7899768814140;"PUBLICADO;"; ;
Mochila Escolar Girlrs Action Out Roxa - Dermiwil;2069237330;7891301603419B2W;R$ 264,49;R$ 264,49;2;7891301603419;"PUBLICADO;"; ;
"Mochila Masculina Preto Notebook 17&quot; USB Impermeável";2069251502;7908271609621B2W;R$ 91,76;R$ 91,76;10;7908271609621;"PUBLICADO;"; ;
Pano Perfex Multiuso 30 X 300 Gr 40 Mrplus 600 Panos Bobina;2069239301;4064222558554B2W;R$ 199,99;R$ 199,99;30;4064222558554;"PUBLICADO;"; ;
PORTA DOCUMENTOS DE CARRO;2069240635;P109045S226B2W-0;R$ 15,00;R$ 15,00;1; ;"PUBLICADO;"; ;
PORTA DOCUMENTOS DE CARRO;2069240635;P109045S226B2W-3;R$ 15,00;R$ 15,00;1; ;"PUBLICADO;"; ;
PORTA DOCUMENTOS DE CARRO;2069240635;P109045S226B2W-5;R$ 15,00;R$ 15,00;1; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 Profissional da área da saúde médicos enfermeira Tamanho P;2069235852;P107950S278B2W;R$ 88,99;R$ 88,99;34; ;"PUBLICADO;"; ;
Carretilha Marine Sports Venator S - Manivela Direita;2069229209;P108434S233B2W;R$ 529,90;R$ 529,90;1; ;"PUBLICADO;"; ;
Mochila Infantil Shopkins 16 Together 6832 Xeryus;2069229313;7899768812283B2W;R$ 62,99;R$ 62,99;2;7899768812283;"PUBLICADO;"; ;
Kit Com 6 Unidade De Omega 3 1000mg Com 120 Caps Cada Un*;2069249445;2035663563287B2W;R$ 99,95;R$ 99,95;2;2035663563287;"PUBLICADO;"; ;
Kit Perfume Carolina Black Masculino (contratipo) 3x 100ml;2069250542;P108686S277B2W;R$ 284,99;R$ 284,99;15; ;"PUBLICADO;"; ;
Mochila Bolsa Em Canvas - Yes - Preto;2069250614;7899226965698B2W;R$ 251,90;R$ 251,90;1;7899226965698;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 manipular produtos químicos cosméticos hipoalergênica Tamanho P;2069250850;P107971S278B2W;R$ 88,99;R$ 88,99;34; ;"PUBLICADO;"; ;
Kit Aromatizador de Ambientes Bambu Spray 2x 250 ML;2069250892;4065636986964B2W;R$ 60,61;R$ 60,61;15;4065636986964;"PUBLICADO;"; ;
Mochila Juvenil Coca Cola Fever De Costas G 7841904 Pacific;2069259272;7899670914495B2W-0;R$ 188,90;R$ 188,90;1;7899670914495;"PUBLICADO;"; ;
Mochila G De Costas Monica Paris 4d Rosa Pacific;2069259862;7898533239546B2W;R$ 157,40;R$ 157,40;4;7898533239546;"PUBLICADO;"; ;
Kit Aroma. Ambientes Soft Spray 2x 250 ML;2069235879;P108779S277B2W;R$ 35,99;R$ 35,99;15; ;"PUBLICADO;"; ;
Bebedouro BEM 03 Natural/Fria Agratto Branco - Bivolt;2069236302;7898461963933B2W;R$ 239,99;R$ 239,99;0;7898461963933;"SE;"; ;
Mochila de Rodinha Barbie Aventura nas Estrela 14 Medi 64737;2069236281;7899864416996B2W;R$ 188,90;R$ 188,90;2;7899864416996;"PUBLICADO;"; ;
Kit Perfume La Vie Belle Feminino (contratipo) 3x 100ml;2069236847;P108689S277B2W;R$ 284,99;R$ 284,99;15; ;"PUBLICADO;"; ;
Mochila De Costas P Bubu 18y Colorido 065040-00 Sestini;2069231675;7899864314308B2W;R$ 99,65;R$ 99,65;2;7899864314308;"PUBLICADO;"; ;
Kit 2 Ômega 3 Catarinense 1000mg Original Com 120 Capsulas*;2069251406;2035226563457B2W;R$ 55,95;R$ 55,95;2;2035226563457;"PUBLICADO;"; ;
Camiseta De Pesca Esportiva C/ Proteção Uv Tucuna Azul Jogá;2069251764;7899880603837B2W;R$ 135,90;R$ 135,90;1;7899880603837;"PUBLICADO;"; ;
Mochila Escolar Infantil Thor Ragnarok Marvel;2069251983;7899768813839B2W;R$ 83,90;R$ 83,90;3;7899768813839;"PUBLICADO;"; ;
Mochila de Costa Infantil Hot Wheels Media 14Z Sestini;2069252450;7899653203196B2W-0;R$ 304,40;R$ 304,40;1;7899653203196;"PUBLICADO;"; ;
Kit De 3 Almofadas Para Cadeiras De Bambu Impermeáveis Aruba;2069250278;P106902S262B2W;R$ 271,50;R$ 271,50;3; ;"PUBLICADO;"; ;
Mochila Escolar de Costas Teenie Weenie Juvenil Mcqueen;2069251254;7898189136671B2W-0;R$ 115,40;R$ 115,40;1;7898189136671;"PUBLICADO;"; ;
Kit Aroma. Ambientes Flor de Cerejeira Spray 2x 250 ML;2069251684;4064502586987B2W;R$ 35,99;R$ 35,99;15;4064502586987;"PUBLICADO;"; ;
Bóia De Unicórnio C/ Abertura 1,27x1,05x1,08 Mor;2069252046;7896020619741B2W;R$ 74,90;R$ 74,90;3;7896020619741;"PUBLICADO;"; ;
Carregador Para 2 Controles De Ps4 Dock Station;2069232985;7895099422214B2W;R$ 69,90;R$ 69,90;3;7895099422214;"PUBLICADO;"; ;
Mochila de Rodinha Infantil Mickey +Lancheira+Estojo Sestini;2069234518;7899864686900B2W-0;R$ 115,40;R$ 115,40;5;7899864686900;"PUBLICADO;"; ;
Jogo - Twister no Escuro - Hasbro;2069234497;5010993514069B2W;R$ 99,65;R$ 99,65;0;5010993514069;"SE;"; ;
Kit De 4 Almofadas Para Cadeiras De Bambu Impermeáveis Barcelona;2069240328;P107492S262B2W;R$ 362,50;R$ 362,50;3; ;"PUBLICADO;"; ;
Mochila Bolsa Maternidade Bebê Criança Multifunção Impermeável;2069250121;7908271609577B2W;R$ 105,26;R$ 105,26;3;7908271609577;"PUBLICADO;"; ;
Mochila Infantil Princesas Dermiwil Rosa;2069251748;7891301521195B2W;R$ 154,24;R$ 154,24;2;7891301521195;"PUBLICADO;"; ;
Mochila Escolar Com Cooler Juventus Sports 11664 Dmw;2069255052;7891301116643B2W-0;R$ 157,40;R$ 157,40;6;7891301116643;"PUBLICADO;"; ;
Kit De 4 Almofadas Para Cadeiras De Bambu Estampa Única Flores Laranja;2069252484;P107479S262B2W;R$ 189,00;R$ 189,00;2; ;"PUBLICADO;"; ;
Mochila de Rodinha Homem Aranha Spider Man Stealth 3D G 8700;2069253313;P105574S268B2W-0;R$ 162,65;R$ 162,65;3; ;"PUBLICADO;"; ;
Kit 12 Repelente Repelex Aerosol Suave 200ml*;2069251772;2036562312211B2W;R$ 235,95;R$ 235,95;2;2036562312211;"PUBLICADO;"; ;
Kit 40 Esmaltes Nati (verifique A Opção De Cores Na Lista )*;2069252100;2035663565281B2W;R$ 119,90;R$ 119,90;0;2035663565281;"SE;"; ;
Kit 2 Caixas Sédatif Pc 60 Comprimidos Boiron*;2069252142;2035666986250B2W;R$ 139,95;R$ 139,95;2;2035666986250;"PUBLICADO;"; ;
Mochila De Rodinha Vingadores 16 First Strike 7470 Xeryus;2069252231;7899768818773B2W;R$ 94,40;R$ 94,40;1;7899768818773;"PUBLICADO;"; ;
Kit Perfume Armani Code Masculino (contratipo) 2x 100ml;2069252206;4015689631250B2W;R$ 189,99;R$ 189,99;15;4015689631250;"PUBLICADO;"; ;
Mochila Infantil Porto Papel 16 Matilde 6972 Xeryus;2069252775;7899768813006B2W;R$ 47,15;R$ 47,15;4;7899768813006;"PUBLICADO;"; ;
Boia Redonda 90cm Neon Mor;2069252871;7896020618218B2W;R$ 34,90;R$ 34,90;4;7896020618218;"PUBLICADO;"; ;
Kit 3 Caixas Vytinal Com 100 Comprimidos*;2069234681;2036553568740B2W;R$ 158,95;R$ 158,95;2;2036553568740;"PUBLICADO;"; ;
Natus Gerin 50 Cápsulas - Panax Ginseng Kit 2 Caixa*;2069253305;2033336563459B2W;R$ 69,95;R$ 69,95;2;2033336563459;"PUBLICADO;"; ;
Banheira Piscina Infantil Inflável 450 Litros Crianças;2069255167;7896020617846B2W;R$ 92,90;R$ 92,90;0;7896020617846;"SE;"; ;
Luva nitrilica PRETA c/100 conforto e reduzem o desconforto e a fadiga muscular Tamanho P;2069253428;P107947S278B2W;R$ 88,99;R$ 88,99;34; ;"PUBLICADO;"; ;
Bola Inflável 60cm mor;2069259934;7896020618423B2W;R$ 22,90;R$ 22,90;3;7896020618423;"PUBLICADO;"; ;
Mochila Capricho de Costas G Liberty VIII Dmw 11875;2069238041;7891301118753B2W-0;R$ 136,40;R$ 136,40;8;7891301118753;"PUBLICADO;"; ;
Kit De 3 Almofadas Para Cadeira De Bambu Cor Vermelha;2069240230;P106897S262B2W;R$ 141,75;R$ 141,75;3; ;"PUBLICADO;"; ;
Mochila Sestini Spiderman/Homem Aranha 14z G 063135 - mista;2069235123;7899653203431B2W;R$ 293,90;R$ 293,90;1;7899653203431;"PUBLICADO;"; ;
Kit 10 Máscaras Reutilizáveis Dupla Camada em Tecido - MDV;2069235393;P108920S97B2W;R$ 14,99;R$ 14,99;9; ;"PUBLICADO;"; ;
Alicate Contenção Pega Peixe Flutuante (16 Cm) Não Machuca;2069235861;4710155376085B2W;R$ 32,50;R$ 32,50;4;4710155376085;"PUBLICADO;"; ;
Banheira Piscina Com Protetor Solar Turma Da Mônica Mor;2069235676;7896020611219B2W;R$ 129,90;R$ 129,90;4;7896020611219;"PUBLICADO;"; ;
Mochila De Rodinha Infantil Transformers Bumblebee 933W01;2069223667;7899670910411B2W;R$ 115,40;R$ 115,40;1;7899670910411;"PUBLICADO;"; ;
Mochila De Rodinha Infantil Ladybug Miraculous Girls Grande;2069226121;7899670912644B2W;R$ 199,40;R$ 199,40;1;7899670912644;"PUBLICADO;"; ;
Mochila de Rodinha Ever After High Holografico Sestini 06475;2069244767;7899864418341B2W;R$ 136,40;R$ 136,40;1;7899864418341;"PUBLICADO;"; ;
Difusor de Ambientes Chá Branco 250 ML;2069244821;4124086989250B2W;R$ 34,99;R$ 34,99;15;4124086989250;"PUBLICADO;"; ;
Dentalfix Fixador De Dentadura L 68g P 50g Kit 10 Unidades;2069253532;2025663563486B2W;R$ 279,95;R$ 279,95;2;2025663563486;"PUBLICADO;"; ;
Goma De Mascar Trident 18s Blueberry 12 Unidades Kit 4 Caixa*;2069254121;2035664256249B2W;R$ 159,95;R$ 159,95;2;2035664256249;"PUBLICADO;"; ;
Goma De Mascar Trident 18s Spearmint 12 Unidades;2069260071;2065336562750B2W;R$ 49,95;R$ 49,95;2;2065336562750;"PUBLICADO;"; ;
Mochila Feminina Bolsa Mala mochilas para Notebook;2069260273;7908271609607B2W;R$ 74,10;R$ 74,10;11;7908271609607;"PUBLICADO;"; ;
